date,market,ticker,name,close,change_pct,volume,status,main_theme,specific_signal,trigger_type,trigger_date,trigger_lag_days,confidence,reasoning,related_stocks,watch_keywords,news_count,body_count,reason_unknown_category,article_origin_dist,latest_article_date,trigger_lag_candidate
20260508,KOSPI,013000,세우글로벌,1498.0,16.58,3504695,new,수급,"한국거래소 투자주의종목 지정(단일계좌 순매수 675,000주, 상장주식수 대비 2.35%)",disclosure,2026.05.11,0,high,"한국거래소 공시에 따르면 특정 단일계좌의 대량 순매수(675,000주, 상장주식수의 2.35%)로 투자주의종목으로 지정되었고, 이런 수급 집중은 단기간에 주가를 급등시킬 수 있다. 투자주의 지정 자체가 매수세·유동성 집중을 공시로 확인시켜줘 단기적으로 매수 심리를 자극해 D-day의 큰 상승과 거래량 확대를 촉발한 것으로 판단된다.","이수스페셜티케미컬, 레이크머티리얼즈","수급 집중, 시장경보제도(투자주의종목), 화학 업종 랠리, 단일계좌 순매수 675, 000주, 상장주식수 대비 2.35%, 거래소 공시 지속 여부",0,0,,,,
20260508,KOSPI,002020,코오롱,83600.0,16.11,380555,new,구조조정/자산매각,저수익 소재·패션 사업부 일부 매각 검토(매각 추진 가능성),rumor,2026.05.07,0,medium,"복수의 언론 보도(05.07)에 코오롱 그룹이 저수익 사업 정리 차원에서 소재·패션 등 일부 사업부 매각을 검토 중이라고 보도되며, 자산매각을 통한 밸류업(비핵심자산 정리) 기대가 투자심리를 자극한 것으로 판단됩니다. 거래량 급증과 동반 상승 흐름은 해당 보도가 직접적 트리거 역할을 한 정황을 뒷받침합니다.","코오롱인더스트리, 코오롱글로벌, 코오롱바이오","사업부 매각, 구조조정, 승계 리더십, 소재·패션 부문 매각, 풍력·수처리 자산 재편",0,0,,,,
20260508,KOSPI,012330,현대모비스,509000.0,15.29,1579602,new,수급/테마(로보틱스·그룹 재평가),보스턴다이나믹스 아틀라스 양산형 모델 영상 공개(고난도 전신 데모로 양산 능력 확인) 및 나스닥 상장 추진 가능성(그룹주 재평가 촉발) — 그룹 차원의 액추에이터·부품 수요 기대감,disclosure,2026.06.08,0,high,"현대차그룹 보스턴다이나믹스가 아틀라스 양산형 모델의 고난도 데모 영상을 공개하고 나스닥 상장 추진 소식이 전해지면서 그룹 전반의 로보틱스 기대감이 급증했고, 이에 따라 계열 부품사인 현대모비스에 대한 수혜 기대(액추에이터 등 공급 역할)가 투자심리를 끌어올렸습니다. 추가로 미국 법원의 '글로벌 10% 관세' 무효 판결 보도가 동반 호재로 작용해 그룹주 동반 급등을 유도했습니다.","현대차, 현대오토에버, 기아","휴머노이드 로봇, 아틀라스 양산형 영상, 나스닥 상장 추진, 액추에이터 공급, 글로벌 10% 관세 판결",0,0,,,,
20260508,KOSPI,011780,금호석유화학,150800.0,14.42,461748,new,실적,NB라텍스 가격 반등(2분기 가격 회복 기대)으로 2분기 이익 개선 전망,earnings,2026.05.08,0,medium,05.08에 다수의 종목 태그 기사와 애널리스트 리포트(예: NH 등)가 NB라텍스 가격 반등 본격화 및 2분기 실적 개선 기대를 보도하며 매수세를 촉발했다. 이는 1분기 일시적 이익 둔화(5/7 공시된 영업이익 감소)에도 불구하고 원가 회복에 따른 실적 반등 기대가 단기 급등을 이끈 것으로 판단된다.,,"어닝 서프라이즈, 원가 개선, NB라텍스 가격 반등, NB라텍스 수급 회복, 2분기 이익 개선 기대",0,0,,,,
20260508,KOSPI,336260,두산퓨얼셀,86300.0,13.25,2940895,new,수소·연료전지,608억 규모 연료전지 시스템 공급계약(공시) 및 SOFC 상용화 기대,contract,,0,high,"이전 분석 재사용 (최초 20260506, 2일째 등장)","두산에너빌리티, 에스퓨얼셀","수소 연료전지, SOFC 상용화, 연료전지 시스템 공급계약 608억, 수주 납품 일정, 그룹 내 수주 연계",0,0,,,,
20260508,KOSPI,001440,대한전선,72300.0,12.79,20346622,new,전력 인프라/전기장비,AI 데이터센터 확산에 따른 전력망·송배전·케이블(초고압 케이블 포함) 수요 확대 기대 — 전력인프라 관련 ETF 수급(‘RISE AI전력인프라’ 등)에 편입되어 매수세 유인,technical,2026.05.08,0,medium,"여러 언론이 같은 날(5월 8일) AI 데이터센터 투자 확대 및 전력 인프라 수요 증가를 전면에 내세우며 전선·전력기기 업종을 부각시켰고, 전력 인프라 ETF(예: RISE AI전력인프라)에 대한 보유·수급 언급이 대한전선에 대한 매수심리를 자극했다. 회사 공시·수주·실적의 개별 호재는 보이지 않아, 업종·수급·테마 순환(기술적·수급적) 요인이 주 원인으로 판단된다.","가온전선, 대원전선, LS일렉트릭","전력 인프라, AI 데이터센터, 초고압 케이블 수요, 송배전 설비 수주, AI전력인프라 ETF 수급",0,0,,,,
20260508,KOSPI,031820,아이티센씨티에스,8240.0,9.87,406121,unclear,IT 서비스 / AI 테마,기업용 AI 인프라·클라우드 전환에 따른 IT서비스 업종 일시적 매수(테마성 랠리),unknown,,0,low,"최근 제공된 기사들은 현대오토에버 등 대형 IT서비스·AI 관련주 중심의 업종 강세와 AI·클라우드·DX 수요 확대 기대를 다루고 있어, 개별 공시 없이 업종(테마) 동반 상승으로 아이티센씨티에스가 동반 급등했을 가능성이 큽니다. 다만 해당 뉴스들에 회사명이나 구체적 계약·공시 근거가 없어 개별 모멘텀으로 단정하기 어렵습니다.","현대오토에버, 아이티센글로벌, 데이터스트림즈","AI 인프라, 클라우드 전환, 기업용 AI 솔루션, DX(디지털 전환) 수주, AICC/에이전트 AI",4,4,weak_name_link,search:아이티센씨티에스:4,,
20260508,KOSPI,004150,한솔홀딩스,3680.0,9.69,2876635,new,M&A,"반도체 사업 전환을 위해 4,000억 원 규모 M&A 집행(한솔그룹의 대규모 인수·투자 집행)",contract,2026.05.08,6,medium,"서울경제 등 복수의 종목 태그 기사에서 한솔그룹이 반도체 기업으로 탈바꿈하기 위해 약 4,000억 원을 투입한 M&A 전략을 보도했으며, 이는 사업 포트폴리오 전환 및 성장 기대를 자극해 주가 상승을 유도한 것으로 보인다. 블루포인트의 '오픈이노베이션/벤처스튜디오' 관련 기사들이 그룹의 신사업·스타트업 연계 강화 스토리와 결합되어 투자 심리를 뒷받침했다.","한솔테크닉스, 한솔제지","M&A, 반도체 전환, 오픈이노베이션, 4, 000억 M&A, 인수 대상(반도체 소재/장비), 벤처스튜디오 투자",0,0,,,,
20260508,KOSPI,007070,GS리테일,25800.0,9.55,912617,new,실적,1분기 어닝서프라이즈(매출 2조8549억·영업이익 583억) 및 신선강화형 매장·스크랩앤빌드 등 점포 효율화 성과,earnings,2026.05.08,0,high,"최근 기사들이 1분기 실적 개선(매출·영업이익 동반 상승)과 신선강화형 매장 확대 및 점포 구조조정(스크랩앤빌드)을 강조했고, 같은 시점에 코스피의 순환매로 소비·유통 섹터로 자금이 이동하며 주가가 급등한 것으로 보인다. 즉, 어닝 서프라이즈(실적 개선)와 업종 내 자금 이동이 단기 급등의 핵심 트리거다.","BGF리테일, 이마트","어닝 서프라이즈, 유통/리테일, 내수 소비 회복, 신선강화형 매장 확대, 스크랩앤빌드(점포 효율화)",0,0,,,,
20260508,KOSPI,02826K,삼성물산우B,245000.0,9.38,24334,new,수급(기술적 과열),지주사 가치 재평가 기대 부각 및 단기 RSI/이격도 과열에 따른 투기적 매수,technical,2026.05.08,6,medium,시장 기사에서 삼성물산우B가 '지주사 가치 재평가 기대'로 거론되었고 같은 날 다수 종목이 RSI·이격도 과열로 급등한 흐름이 관찰되었습니다. 따라서 이날의 상승은 회사 고유의 공시성 호재보다는 단기 수급·기술적 과열과 지주사 밸류에이션 재평가 기대가 결합된 테마성 매수로 판단됩니다.,"LS, 대한전선, LS ELECTRIC","지주사 가치재평가, 전력 인프라·데이터센터 투자, 기술적 과열(RSI/이격도), 우선주 프리미엄, 지주사 계열사 지분가치",0,0,,,,
20260508,KOSDAQ,320000,한울반도체,9970.0,29.99,858991,new,수급,액면병합(주식병합) 실시 및 거래정지 해제 → 액면병합 후 첫 거래일 상한가,disclosure,2026.05.08,0,high,"회사 측의 액면병합(주식병합)과 이에 따른 거래정지 해제가 사전 공시된 뒤 첫 거래일에 매수 집중이 발생해 급등한 것으로 보입니다. 액면병합으로 유통주식수가 감소해 유동성이 개선(희소성 증가)되고, 거래정지 해제로 쌓였던 수요가 한꺼번에 유입되면서 상한가가 형성되었습니다.",MDS테크,"액면병합, 거래정지 해제, 유통주식수 감소, 첫 거래일 상한가, 수급개선",0,0,,,,
20260508,KOSDAQ,429270,시지트로닉스,10320.0,29.97,2598666,new,반도체,AI 데이터센터 확산에 따른 '데이터센터용 특화 반도체(서버용 AI 가속기/ASIC) 수혜 기대 및 관련 수주·공급 확대 기대,rumor,2026.05.08,6,medium,5월 8일자 다수 기사에서 시지트로닉스를 AI 데이터센터 구조적 수혜주로 직접 태깅하며 특화 반도체 기대감을 부각시켰다. 회사의 공시·계약 발표 없이 언론의 수혜 기대·테마화로 투자 심리가 과열되어 단기 급등한 것으로 판단된다.,"삼성전자, SK하이닉스, 네패스","AI 데이터센터, 특화 반도체, AI 가속기 칩, 데이터센터용 ASIC 수주, 서버용 가속기 모듈 양산",0,0,,,,
20260508,KOSDAQ,323350,다원넥스뷰,22350.0,29.94,1362188,new,반도체 장비,114~115억 규모 pLSMB HSB 고속 본딩 장비 공급계약(수주공시),contract,2026.05.08,0,high,동일일에 114억·115억 규모의 고속 본딩(pLSMB HSB) 장비 공급 계약 공시가 나와 즉시 매출·수주 확대 기대를 부각시켰습니다. 대규모 장비 수주는 실적과 수주잔고 개선으로 해석되어 단기 급등을 유발한 것으로 보입니다.,"원익IPS, 테스","반도체 후공정, 본딩 장비, pLSMB HSB 장비, 114억 규모 공급계약, 납품 개시·인도 일정",0,0,,,,
20260508,KOSDAQ,452200,민테크,3450.0,29.94,5835607,new,2차전지,전고체 배터리 소재 전문 자회사 설립 추진 및 전고체 소재 개발·양산 공정 검증(국내 소재사와의 R&D·파일롯라인 협업),disclosure,2026.05.07,1,high,"민테크가 전고체 배터리 소재 분야로 사업 확장(전고체 소재 전문 자회사 설립 추진 및 EIS 기반 셀 검증 역량 연계)을 발표한 보도가 D-1에 나왔고, 2차전지·장비·검사 업종에 단기 자금이 유입되는 구간과 맞물려 투자심리가 집중된 것으로 판단된다. 또한 코스닥 단기 급등 종목군 속에 포함돼 수급적 과열이 동반되며 급등폭이 확대된 것으로 보인다.","필옵틱스, 이엠티, 에코프로비엠","2차전지, 배터리 장비, 전고체 소재 자회사 설립, EIS 기반 비파괴 진단, 파일롯라인 공정검증",0,0,,,,
20260508,KOSDAQ,067170,오텍,3515.0,29.94,5626942,new,수급/테마성(단기 급등·기술적 과열),단기 이격도 과열에 따른 테마성 매수 집중(로봇·전력·AI 관련 종목군 랠리로 인한 수급 유입),technical,2026.05.08,0,medium,제공된 기사들은 개별적 공시·실적·계약 등 회사 고유 재료 없이 5월 8일 시장 전반의 ‘이격도 과열’·테마성 랠리를 언급하며 오텍을 상한가 종목군 가운데 하나로 나열하고 있다. 따라서 이번 급등은 오텍 고유의 공시가 아닌 단기 수급·테마성 자금 유입(로봇/전력/AI·공조 계열군으로의 매수 확산)으로 판단된다. 거래량 급증(5.6백만주)도 단기 수급이 주도했음을 뒷받침한다.,"시지트로닉스, 현대오토에버, 계양전기","로봇·자동화 수요(단기 테마), AI 데이터센터 전력수요, 이격도 과열(단기 수급 집중), 하절기 냉방·공조 제품 수요, 액침냉각·서버 냉각 기술",10,10,,search:오텍:10,,
20260508,KOSDAQ,061090,세나테크놀로지,51900.0,29.91,62402,new,로봇/지능형기기(통신·서비스 로봇),클로봇과의 MOU(로봇 메시 네트워크·통신 솔루션 협력) 및 증권사(하나證) 추천 보도,contract,2026.05.08,6,high,최근 공개된 MOU·협력 보도(4.24 계열 기사들)과 5.08 하나證의 긍정적 리포트가 연이어 나오며 로봇 군집통신·메시 네트워크에 대한 기대를 자극해 단기 매수세를 형성한 것으로 보입니다. 보도들이 명확한 사업협력(클로봇)과 기술 잠재력을 직접적으로 제시해 투자심리를 끌어올렸습니다.,"DN오토모티브, 리노공업","로봇 커뮤니케이션, 피지컬AI, 메시 네트워크 결합, 클로봇 협업솔루션, 군집 통신 상용화 테스트",0,0,,,,
20260508,KOSDAQ,041830,인바디,38500.0,29.85,204350,new,실적,1분기 영업이익 130억(전년比 +86%) 발표 및 애널리스트 목표가 상향·비만치료 시장 수요 기대,earnings,2026.05.08,0,high,"당일 다수의 종목 태그 기사들이 1분기 호실적(영업익 130억, 전년비 86% 증가)과 애널리스트의 목표가 상향을 강조하며 매수세가 집중된 것으로 보입니다. 추가로 비만치료 시장과 연계된 수요 기대가 테마성 매수 심리를 강화해 급등을 촉발한 것으로 판단됩니다.",,"어닝 서프라이즈, 비만 치료 확산, 의료기기(체성분), 1Q 영업이익 130억(전년比 86%↑), 체성분 데이터 플랫폼·비만치료 연계, 애널리스트 목표가 상향(5.5만)",0,0,,,,
20260508,KOSDAQ,222040,코스맥스엔비티,6790.0,29.83,346169,new,실적,"1분기 영업이익 103억, 전년비 +1080% (어닝 서프라이즈) 및 경영진 자사주 매입 공시",earnings,2026.05.07,1,high,"5월7일 발표된 1분기 실적(영업익 103억·YoY +1080%)이 명확한 호재로 작용했고, 경영진의 잇단 자사주 매입 공시도 수급적 개선 신호로 작용해 주가 급등을 촉발한 것으로 보인다. 추가로 '건강기능식품' 관련 확장 보도가 동반되며 투자심리가 강화됐다.",코스맥스,"어닝 서프라이즈, 자사주 매입, 1분기 영업익 103억·+1080%, 종속회사 해산·출자금 52억, 건강기능식품 확장(ODM/OEM)",0,0,,,,
20260508,KOSDAQ,319400,현대무벡스,37950.0,22.42,18978003,new,수급/테마(로봇),보스턴다이내믹스 아틀라스 양산형 공개에 따른 휴머노이드·로봇 밸류체인 재평가(물류자동화 수혜 기대),rumor,2026.05.08,0,medium,"현대차그룹 계열사의 아틀라스(양산형) 공개 및 관련 구동 영상 노출로 휴머노이드·로봇 산업에 대한 투자심리가 급격히 개선되었고, 이로 인해 로봇·물류자동화 관련주로 단기 자금이 유입되며 현대무벡스가 동반 급등했다. 외국인·개인·기관의 매수(뉴스에서 지적된 순매수·수급 전환)와 코스피·코스닥 전반의 로봇 테마 강세가 D-day 상승을 견인했다.","현대오토에버, 현대모비스, 레인보우로보틱스","휴머노이드, 로봇 밸류체인, 물류자동화, 아틀라스 양산형 공개, 피지컬 AI",0,0,,,,
20260508,KOSDAQ,076610,해성옵틱스,2785.0,22.42,28236465,new,수급/기술적(외국인 매수에 따른 단기 랠리),외국인 순매수 집중에 따른 코스닥 단기 수급개선(외국인 매수 행렬 보도),technical,,0,medium,"이전 분석 재사용 (최초 20260506, 2일째 등장)",,"외국인 순매수, 코스닥 단기랠리, 수급개선, 단기 거래대금 급증",0,0,,,,
20260508,KOSDAQ,192410,오늘이엔엠,6590.0,22.26,1382682,new,통신장비/통신인프라,우크라이나 재건 사업 수혜 기대(유럽 지하철 터널용 5G 안테나 레퍼런스 부각),rumor,2026.05.07,7,medium,최근 통신장비·5G 인프라 업종 전반의 투자 기대감 속에서 오늘이엔엠이 '우크라이나 재건 사업' 관련 수혜 기대 기업으로 거론되며 매수세가 유입된 것으로 보입니다. 회사 고유의 유럽 지하철·터널용 5G 안테나 레퍼런스가 매수 근거로 제시되었으나 계약 공시 등 확정적 확인은 없어 테마성 기대감이 주요 동인입니다.,"오이솔루션, 에치에프알, 대한광통신","통신 인프라 투자, 5G/6G 장비 수요, 우크라이나 재건 통신사업, 터널용 5G 안테나, 유럽 지하철 프로젝트 레퍼런스",0,0,,,,
20260508,KOSDAQ,036710,심텍홀딩스,5060.0,21.05,3467140,new,반도체,"AI 서버용 고부가 패키지 기판 수요 확대(FC-BGA·2.5D·3D 패키징, HBM 수요)와 RSI/이격도 등 기술적 과열로 인한 단기 수급 쏠림",technical,2026.05.08,6,medium,"최근 기사들이 심텍홀딩스를 고부가 패키지 기판 수요 확대 수혜주로 반복적으로 지목했고(특히 AI 서버·HBM·FC-BGA 수요 언급), 동시에 RSI·이격도 과열 신호와 기관·외국인 수급이 집중되었다는 보도가 나와 단기 모멘텀(테마·기술적 매수)이 주가 급등을 유발한 것으로 판단됩니다. 회사 자체 공시·계약·실적 뉴스는 확인되지 않아 업종·수급·기술적 요인이 표면적 트리거입니다.","심텍, 다원넥스뷰, 코리아써키트","AI 데이터센터, 반도체 패키징, 수급·기술적 과열, FC-BGA·2.5D/3D 패키징, HBM(고대역폭메모리) 수요, 기관·외국인 순매수",0,0,,,,
20260508,KOSDAQ,166480,코아스템켐온,4480.0,20.92,2825213,new,바이오,국산 세포치료제 '카티라이프' 첫 글로벌 진출 사례에 따른 차세대 세포치료제 후보로 언급(글로벌 진출 기대감 고조),rumor,2026.04.29,14,medium,해당 종목이 포함된 네이버금융 태그 기사에서 '카티라이프'의 글로벌 진출을 계기로 후속 국산 세포치료제들이 주목받을 것이라고 언급돼 테마성 매수세가 유입된 것으로 보입니다. 별도 공시나 계약 발표는 없고 기사 자체가 종목을 잠재적 수혜주로 지목하는 성격이어서 단기 급등이 테마·관심도 확대에 따른 것으로 판단됩니다.,"메디포스트, 강스템바이오텍","국산 세포치료제, 글로벌 시장 진출, 세포치료제 상용화, 카티라이프 글로벌 진출 사례, 수출·허가 계약",0,0,,,,
20260508,KOSDAQ,321260,프로이천,3760.0,19.37,12132409,unclear,수급/테마,14일 내 종목 관련 직접적 보도·공시 없음(뉴스에 회사명·사업연관 본문 단서 부재),unknown,,0,low,"최근 14일 제공된 기사들은 모두 일반 지역·유통·프랜차이즈 관련 보도로, 종목(프로이천) 자체에 대한 공시·계약·실적·정책 등 직접적 트리거가 확인되지 않습니다. 대규모 거래량과 급등은 종목 고유 뉴스가 아닌 이름(지역명) 연관성·단기 테마·수급성 매매 또는 개별 투자자 관심에 따른 것으로 추정됩니다.",,"유통·리테일 프로모션, 프랜차이즈 마스터프랜차이즈(해외 진출), 이천쌀 즉석밥 출시, 지역사회 협력·공공 MOU, 외식·치킨 지역 봉사 행사",10,10,weak_name_link,search:프로이천:10,2026-05-08 00:00,0
20260508,KOSDAQ,336570,원텍,8370.0,19.06,5022813,new,의료기기/헬스케어,태국 의료진 대상 Global Proctorship Program 성료 — 베인케어1940 활용 EVLA(레이저정맥폐쇄술) 실전 임상 교육으로 동남아 임상 네트워크 확대,disclosure,2026.04.30,0,high,원텍이 태국 주요 대학병원 의료진을 대상으로 자사 정맥류 레이저장비 베인케어1940을 활용한 실전 임상 교육을 성공적으로 마쳤다는 공식 소식이 동일일자(stock_news)로 다수 매체에 보도되며 해외 판매·현지 도입 가능성(시장 확장)에 대한 기대가 즉각적으로 반영된 것으로 보입니다. 또한 의료기기업종 전반의 동반 강세(업종 모멘텀)도 수급을 자극해 급등을 확대한 것으로 판단됩니다.,"인바디, 클래시스, 레이저옵텍","의료기기 해외진출, 동남아 헬스케어 수요, 미용·성형 의료기기, Global Proctorship Program, 베인케어1940 EVLA 임상 교육",0,0,,,,
20260508,KOSDAQ,019010,베뉴지,6160.0,17.56,1575360,new,재무(지분처분·자산매각),"투자지분(삼전닉스 관련) 처분·평가익으로 약 1,300억원의 일회성 이익 인식",disclosure,2026.05.07,7,medium,"종목 태그 뉴스가 투자지분 처분으로 인한 대규모 일회성 이익(약 1,300억)을 보도했으며, 이런 비경상적 현금·이익 실현 소식이 단기 매수 심리를 촉발한 것으로 판단됩니다. 관련 공시성 정보가 기사에 명시되어 있어 주가 급등과 높은 거래량은 해당 재무(자산매각) 호재에 따른 반응으로 보입니다.",삼전닉스,"투자지분 처분, 일회성 처분이익, 재무구조 개선, 지분 매각 규모 1, 300억, 현금 유입·유동성 개선, 배당·자사주 활용 여부",0,0,,,,
