date,ticker,name,market,close,change_pct,volume,value_eok,ma5,ma20,ma60,ma120,rsi14,volume_ratio_20d,value_ratio_20d,gap_pct,upper_shadow_pct,close_position_pct,distance_ma20_pct,high_20d_breakout,high_60d_breakout,trend_state,candle_state,pattern,entry_risk,chart_score,comment
20260512,005250,녹십자홀딩스,KOSPI,14320,19.68,2101632,301.0,13632.0,14027.5,14361.17,15105.33,49.19,20.83,21.32,0.38,65.1,34.9,2.09,True,True,recovering,long_upper_shadow,ma20_recovery,high,75,20일선 회복 구간으로 추세 전환 여부를 관찰할 만합니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 20.8배입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260512,066575,LG전자우,KOSPI,73600,10.21,1083877,797.7,67080.0,58955.0,55548.33,52657.08,84.72,5.94,7.26,1.05,43.4,56.6,24.84,True,True,strong_uptrend,normal,trend_continuation,high,72,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 5.9배입니다. RSI 84.7로 추격 매수는 부담스럽습니다. 20일선 이격 24.8%라 눌림 확인이 유리합니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260512,389680,유디엠텍,KOSDAQ,3565,29.87,285402,10.2,2909.0,2786.0,3223.25,3150.42,,31.3,41.07,18.76,0.0,100.0,27.96,True,False,recovering,strong_close,ma20_recovery,high,71,20일선 회복 구간으로 추세 전환 여부를 관찰할 만합니다. 거래량은 20일 평균 대비 31.3배입니다. 20일선 이격 28.0%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260512,005257,녹십자홀딩스2우,KOSPI,24400,19.73,7750,1.9,22910.0,23392.5,23679.17,24460.0,47.0,4.49,4.52,-2.0,53.1,46.9,4.31,True,True,recovering,long_upper_shadow,ma20_recovery,high,71,20일선 회복 구간으로 추세 전환 여부를 관찰할 만합니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260512,007610,선도전기,KOSPI,14600,17.4,31256656,4563.5,12126.0,6128.0,4042.67,3521.33,83.56,9.75,12.83,6.53,39.8,60.2,138.25,True,True,strong_uptrend,normal,trend_continuation,high,70,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 9.8배입니다. RSI 83.6로 추격 매수는 부담스럽습니다. 20일선 이격 138.2%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260512,142280,녹십자엠에스,KOSDAQ,4755,29.85,13585123,646.0,4094.0,3938.75,3770.5,3879.92,75.82,38.63,45.27,0.0,35.8,64.2,20.72,True,True,uptrend,normal,trend_continuation,high,70,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 38.6배입니다. 20일선 이격 20.7%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260512,010100,한국무브넥스,KOSPI,5180,12.33,9808418,508.1,4661.0,4594.25,4746.42,4776.71,69.25,36.91,41.8,1.65,49.3,50.7,12.75,True,False,recovering,long_upper_shadow,ma20_recovery,high,68,20일선 회복 구간으로 추세 전환 여부를 관찰할 만합니다. 거래량은 20일 평균 대비 36.9배입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260512,253840,수젠텍,KOSDAQ,6850,16.53,18798528,1287.7,6020.0,5776.0,5336.25,5908.88,48.58,4.78,5.11,0.83,45.0,55.0,18.59,False,False,uptrend,long_upper_shadow,momentum_watch,high,63,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260512,101330,모베이스,KOSDAQ,5900,22.79,9643331,569.0,5001.0,4894.25,5002.17,4586.21,74.26,25.99,31.31,2.57,30.1,69.9,20.55,True,False,recovering,normal,ma20_recovery,high,62,20일선 회복 구간으로 추세 전환 여부를 관찰할 만합니다. 거래량은 20일 평균 대비 26.0배입니다. 20일선 이격 20.6%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260512,038530,케이바이오랩스,KOSDAQ,1482,22.26,8437619,125.0,1536.4,1546.6,1725.45,1496.56,0.0,158.27,149.28,2.58,55.2,28.7,-4.18,True,False,below_ma20,long_upper_shadow,momentum_watch,high,43,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 거래량은 20일 평균 대비 158.3배입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260512,221800,지구홀딩스,KOSDAQ,17260,13.75,456583,78.8,16502.0,17470.0,19535.83,12281.62,48.71,0.98,0.93,0.0,43.5,56.5,-1.2,False,False,below_ma20,normal,momentum_watch,high,39,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260512,024850,HLB이노베이션,KOSDAQ,24600,13.69,786843,193.6,22960.0,23225.0,20470.42,15617.96,56.1,4.43,4.47,0.0,16.4,83.6,5.92,False,False,uptrend,strong_close,momentum_watch,low,86,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260512,900140,엘브이엠씨홀딩스,KOSPI,1758,9.82,4154629,73.0,1685.6,1694.35,1588.42,1563.1,55.38,5.9,6.15,0.13,37.6,62.4,3.76,True,True,uptrend,normal,trend_continuation,low,86,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 5.9배입니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260512,950130,엑세스바이오,KOSDAQ,4020,29.89,2698654,108.5,3352.0,3395.5,3188.75,3447.62,61.15,8.96,10.01,0.0,0.0,100.0,18.39,False,False,uptrend,strong_close,momentum_watch,low,84,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 거래량은 20일 평균 대비 9.0배입니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260512,060590,씨티씨바이오,KOSDAQ,4200,15.29,1758006,73.8,3755.0,3878.5,3950.42,4335.25,55.87,24.43,26.52,2.1,29.4,70.6,8.29,True,False,recovering,normal,ma20_recovery,low,83,20일선 회복 구간으로 추세 전환 여부를 관찰할 만합니다. 거래량은 20일 평균 대비 24.4배입니다.
20260512,322000,HD현대에너지솔루션,KOSPI,207000,7.41,945427,1957.0,201820.0,187540.0,142090.0,99593.33,66.3,1.0,1.08,0.42,26.3,73.7,10.38,False,False,strong_uptrend,normal,momentum_watch,low,76,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260512,092200,디아이씨,KOSPI,8750,8.07,4047706,354.2,7872.0,7759.0,8702.67,9761.33,65.08,8.33,9.42,1.15,31.7,68.3,12.77,True,False,recovering,normal,ma20_recovery,low,76,20일선 회복 구간으로 추세 전환 여부를 관찰할 만합니다. 거래량은 20일 평균 대비 8.3배입니다.
20260512,189330,씨이랩,KOSDAQ,8480,16.92,4009491,340.0,7414.0,6696.5,5145.67,4882.12,59.97,5.56,6.55,6.15,32.5,67.5,26.63,False,False,strong_uptrend,normal,momentum_watch,low,71,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 거래량은 20일 평균 대비 5.6배입니다. 20일선 이격 26.6%라 눌림 확인이 유리합니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260512,066430,아이로보틱스,KOSDAQ,2650,15.22,8856250,234.7,2314.0,2094.8,2284.13,2046.0,68.16,7.91,9.53,2.17,44.0,56.0,26.5,True,False,recovering,normal,ma20_recovery,low,70,20일선 회복 구간으로 추세 전환 여부를 관찰할 만합니다. 거래량은 20일 평균 대비 7.9배입니다. 20일선 이격 26.5%라 눌림 확인이 유리합니다. 윗꼬리가 길어 장중 매물 출회를 확인해야 합니다.
20260512,950220,네오이뮨텍,KOSDAQ,499,29.95,5379075,26.8,420.8,484.0,521.22,608.25,43.84,3.42,3.62,0.0,0.0,100.0,3.1,False,False,recovering,strong_close,ma20_recovery,medium,61,20일선 회복 구간으로 추세 전환 여부를 관찰할 만합니다.
20260512,004545,깨끗한나라우,KOSPI,10030,7.41,31277,3.1,10122.0,10488.5,10516.0,10925.67,32.36,25.14,24.35,18.31,29.2,6.2,-4.37,True,False,below_ma20,gap_up,momentum_watch,medium,58,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 거래량은 20일 평균 대비 25.1배입니다.
