date,ticker,name,market,close,change_pct,volume,value_eok,ma5,ma20,ma60,ma120,rsi14,volume_ratio_20d,value_ratio_20d,gap_pct,upper_shadow_pct,close_position_pct,distance_ma20_pct,high_20d_breakout,high_60d_breakout,trend_state,candle_state,pattern,entry_risk,chart_score,comment
20260515,092600,앤씨앤,KOSDAQ,6410,29.89,997609,63.9,5230.0,5147.5,4513.92,3682.54,,15.47,17.59,18.14,0.0,100.0,24.53,False,False,strong_uptrend,strong_close,momentum_watch,high,76,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 거래량은 20일 평균 대비 15.5배입니다. 20일선 이격 24.5%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260515,079190,케스피온,KOSDAQ,1114,29.99,7229138,80.5,972.2,818.3,789.9,879.9,71.7,2.5,2.52,0.0,0.0,100.0,36.14,False,False,uptrend,strong_close,momentum_watch,high,64,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 20일선 이격 36.1%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260515,223310,사토시홀딩스,KOSDAQ,14790,29.96,172877,25.6,12062.0,11550.5,9095.82,9797.0,,1.03,1.33,29.96,0.0,0.0,28.05,False,False,uptrend,gap_up,momentum_watch,high,50,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 20일선 이격 28.1%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260515,066430,아이로보틱스,KOSDAQ,3080,29.96,4328274,133.3,2586.0,2202.3,2252.72,2080.68,74.44,2.33,3.03,1.27,0.0,100.0,39.85,False,False,recovering,strong_close,momentum_watch,high,49,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 20일선 이격 39.9%라 눌림 확인이 유리합니다. 다음 봉의 저가 이탈 여부를 먼저 보는 편이 안전합니다.
20260515,001800,오리온홀딩스,KOSPI,28300,14.11,1713856,485.0,24810.0,24802.5,24313.33,22513.58,65.73,13.82,15.87,0.0,28.0,72.0,14.1,True,True,strong_uptrend,normal,volume_breakout,low,100,거래량을 동반한 돌파형입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 13.8배입니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260515,069260,TKG휴켐스,KOSPI,20100,12.86,1351349,271.6,17814.0,18102.0,18350.67,18701.42,66.95,7.53,8.4,-1.52,14.5,85.5,11.04,True,False,recovering,strong_close,ma20_recovery,low,91,20일선 회복 구간으로 추세 전환 여부를 관찰할 만합니다. 거래량은 20일 평균 대비 7.5배입니다.
20260515,168330,내츄럴엔도텍,KOSDAQ,2850,19.0,1471151,41.9,2465.0,2549.0,2473.27,2645.59,60.68,33.97,38.37,0.42,33.3,66.7,11.81,True,True,uptrend,normal,trend_continuation,low,90,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 34.0배입니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260515,092790,넥스틸,KOSPI,20700,12.07,4462831,923.8,18796.0,18356.0,14532.33,12382.83,63.47,3.08,3.24,-0.54,22.8,77.2,12.77,False,False,strong_uptrend,strong_close,momentum_watch,low,88,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260515,033240,자화전자,KOSPI,55700,16.53,1496960,833.8,48070.0,46412.5,40880.83,32818.75,67.5,5.05,6.22,0.1,34.4,65.6,20.01,True,True,strong_uptrend,normal,trend_continuation,low,86,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 60일 신고가를 건드려 수급 집중 신호가 있습니다. 거래량은 20일 평균 대비 5.0배입니다. 20일선 이격 20.0%라 눌림 확인이 유리합니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
20260515,013700,까뮤이앤씨,KOSPI,1400,12.45,3062723,42.9,1273.6,1343.7,1311.22,1258.65,55.3,22.96,24.07,0.0,31.2,68.8,4.19,True,False,uptrend,normal,trend_continuation,low,83,모멘텀은 있으나 추가 확인이 필요한 자리입니다. 거래량은 20일 평균 대비 23.0배입니다. 추세는 양호해 거래량이 유지되는지 확인합니다.
