date,market,ticker,name,close,change_pct,volume,status,main_theme,specific_signal,trigger_type,trigger_date,trigger_lag_days,confidence,reasoning,related_stocks,watch_keywords,news_count
20260512,KOSPI,483650,달바글로벌,248000,13.5,1057983,new,실적,"달바글로벌 1분기 영업이익 451억원, 전년 대비 50% 증가 및 해외 매출 85% 급증",earnings,2026.05.12,0,high,"달바글로벌의 주가가 급등한 이유는 최근 발표한 1분기 실적이 예상을 초과하여 시장의 주목을 받았기 때문입니다. 특히 영업이익이 전년 대비 50% 증가하였고, 해외 시장에서의 매출이 85% 급증하면서 글로벌 성장 가능성을 보여주었습니다.","한국콜마, 코스메카","해외 매출 성장, 글로벌 시장 확대",27
20260512,KOSPI,010100,한국무브넥스,5100,12.33,9545586,new,정책,노동절 맞이 표창 수상,policy,2026.05.11,1,medium,한국무브넥스가 울산 동구에서 모범 근로자 및 노사 상생발전 유공자로 표창을 받은 것이 경영 안정성 및 노사관계 개선의 긍정적 신호로 인식되어 주가 상승의 요인으로 작용했을 가능성이 있습니다. 특히 노동 관련 정책 수혜가 반영된 것으로 보입니다.,,"노동절 표창, 노사상생발전 유공자 표창",11
20260512,KOSPI,010690,화신,14970,10.4,3887469,new,정책,완성차 로봇 전략,rumor,2026.05.04,8,medium,화신의 주가 급등은 '아틀라스'와 같은 완성차 로봇 전략에 자동차 부품사들이 주목하고 있다는 뉴스와 연관이 있을 것으로 보입니다. 이는 전통적인 부품 업체들이 새로운 모빌리티 트렌드에 맞춰 전략을 재편할 가능성에서 비롯된 관심으로 해석됩니다.,"현대모비스, 한온시스템","완성차 로봇 프로젝트, 화신 AI 모빌리티",12
20260512,KOSPI,000500,가온전선,526000,10.27,396012,new,정책,LS전선의 군산 공장에서의 친환경 구리 소재 양산 본격화,disclosure,2026.05.12,0,high,주요 모회사인 LS전선이 군산에 친환경 구리 소재 공장을 준공하고 '재생동 양산'을 시작하면서 관련 소재의 자원순환형 공급망을 강화할 것이라는 발표가 있었다. 이는 환경 규제 강화 및 지속 가능한 사업 모델에 대한 시장의 긍정적 기대감으로 이어져 주가를 견인한 것으로 보인다.,LS전선,"친환경 구리 소재, 군산 공장 준공, 재생동 양산",25
20260512,KOSPI,066575,LG전자우,73400,10.21,1045795,new,정책,LG전자와 엔비디아의 협력 기대,rumor,2026.04.28,13,high,LG전자가 엔비디아와의 협력 소식으로 인해 주가가 급등하였습니다. 협력 소식은 시장에서 LG전자가 경쟁력을 강화할 가능성을 높게 평가하게 했습니다.,엔비디아,"LG전자 엔비디아 협력, 로봇 사업 기대감",11
20260512,KOSPI,900140,엘브이엠씨홀딩스,1755,9.82,3971145,new,기타,대한민국 최고의 경영대상 수상,rumor,2026.04.30,11,medium,엘브이엠씨홀딩스가 '대한민국 최고의 경영대상'을 수상했다는 뉴스가 회사의 긍정적인 이미지를 조성하며 주가 상승에 영향을 미친 것으로 보인다. 수상 소식 이후 관심이 높아지면서 주가가 급등한 것으로 분석된다.,,"대한민국 최고의 경영대상, 오세영 엘브이엠씨홀딩스 회장",6
20260512,KOSPI,092200,디아이씨,8440,8.07,3782439,new,자동차부품,현대모비스 주가 상승에 따른 시장 연쇄 반응,rumor,2026.05.10,1,medium,"디아이씨는 자동차 부품 제조업체로, 최근 현대모비스 주가가 폭등하면서 시장 전체에 영향을 미쳤고, 유사한 업종에 속하는 기업 주가에도 긍정적인 영향을 미쳤다. 이러한 연쇄 반응이 디아이씨 주가 상승의 주요 원인으로 작용한 것으로 보인다.","계양전기, 한온시스템","현대모비스 주가, 자동차부품 브랜드평판",10
20260512,KOSPI,013000,세우글로벌,1544,7.75,1320958,new,수급,단일계좌 집중매수로 인한 투자주의 지정,technical,2026.05.09,0,medium,세우글로벌의 단일계좌 집중매수로 인한 투자주의 종목 지정이 공시되어 수급 변동이 발생하였다. 이 소식이 투자자들의 관심을 끌면서 거래량 증가 및 가격 상승으로 이어진 것으로 보인다.,,"단일계좌 집중매수, 투자주의 종목 지정",9
20260512,KOSPI,004545,깨끗한나라우,10150,7.41,30732,new,수급,전체 코스피 지수 상승에 따른 우선주 매수세,technical,2026.05.11,1,medium,"코스피 지수가 급격히 상승하며 52주 최고치를 경신했기 때문에 시장 전반적인 투자 심리가 개선되면서 우선주인 깨끗한나라우에도 매수세가 몰린 것으로 추정된다. 종목 자체의 뉴스는 없지만, 전체 시장 환경이 긍정적으로 바뀌었다.",,"코스피 지수 상승, 우선주 매수세",5
20260512,KOSPI,322000,HD현대에너지솔루션,204500,7.41,880928,new,정책,정부의 태양광 인버터 산업 활성화 협의체 발족,policy,2026.05.08,3,high,"최근 정부와 업계가 태양광 인버터 산업 발전을 위해 협의체를 발족했다는 뉴스는 태양광 관련 기업들에게 긍정적인 신호로 작용할 수 있다. HD현대에너지솔루션은 이러한 정책적 지원으로 인한 산업 활성화에 직접적인 수혜를 입을 수 있는 위치에 있는 회사로, 이에 따라 주가가 상승한 것으로 판단된다.",,"태양광 인버터 협의체, 태양광 기술 자립화, 에너지 전환 사업",25
20260512,KOSDAQ,439960,코스모로보틱스,31200,30.0,11794020,new,수급,코스모로보틱스 상장 이틀째 상한가 달성,technical,2026.05.11,0,high,코스모로보틱스가 상장 후 이틀째에도 상한가를 기록하며 투자자들의 매수세가 집중되었다. 이는 주식 시장에서 신규 상장주에 대한 높은 관심과 기대가 반영된 결과로 보인다.,,"신규 상장, 따따블, 상한가",10
20260512,KOSDAQ,048770,TPC로보틱스,5550,29.98,9305444,new,로봇,중국 HCBOT과의 휴머노이드 로봇 기술 협력,contract,2026.05.06,5,high,"TPC로보틱스가 중국의 휴머노이드 로봇 기업인 HCBOT과의 기술 협력 소식이 주가 상승의 주요 요인으로 보입니다. 특히, 휴머노이드 로봇 분야의 기술 이전과 공동 개발이 시장에 긍정적으로 작용한 것으로 추정됩니다. 이는 로봇 산업 내 경쟁력을 강화할 수 있는 전략적 협력으로 해석됩니다.","두산로보틱스, 레인보우로보틱스","휴머노이드 로봇 기술 협력, 중국 HCBOT",17
20260512,KOSDAQ,012860,모베이스전자,6030,29.96,30282110,new,2차전지,전기차 BMS 양산 가속,rumor,2026.05.11,0,medium,모베이스전자가 전기차의 핵심 부품인 배터리 관리 시스템(BMS)의 양산을 가속화한다는 뉴스가 D-day에 나왔습니다. 이는 전기차 및 관련 부품에 대한 시장의 높은 관심과 더불어 모베이스전자의 기술력 확장을 기대하게 만들어 주가 급등을 이끌었습니다.,,"모베이스전자 BMS 양산, 전기차 BMS 시장 확대",21
20260512,KOSDAQ,051780,큐로홀딩스,6140,29.95,707045,new,에너지 수급,미국 유가스전 개발 진격,contract,2026.05.11,0,high,큐로홀딩스가 미국 유가스전 개발에 참여한다는 뉴스가 가격 급등의 이유로 보입니다. 이는 에너지 자원 확보와 관련한 긍정적인 기대감을 시장에 주었을 가능성이 높습니다.,,"미국 유가스전 개발, 에너지 자원 확보",25
20260512,KOSDAQ,950220,네오이뮨텍,499,29.95,5347231,new,바이오,희소 유전질환치료제 '엔다리' 미국 판매 라이선스 최종 획득,contract,2026.05.11,1,high,"네오이뮨텍이 희소 유전질환치료제 '엔다리'의 미국 판매 라이선스를 최종 획득했다는 소식이 전해지면서 시장의 기대를 모았고, 주가가 급등한 것으로 보입니다. 이러한 성과는 새로운 매출원을 창출할 수 있는 기회로 평가됩니다.",,"엔다리 미국 판매, 희소 유전질환치료제, 네오이뮨텍 라이선스",12
20260512,KOSDAQ,032580,피델릭스,2470,29.93,1939646,new,반도체,미래반도체와 한울반도체의 상한가 영향,rumor,2026.05.11,0,medium,"피델릭스의 급등은 같은 날 급등한 반도체 관련 종목들, 특히 미래반도체와 한울반도체의 주가 상승에 대한 시장의 기대감에 따라 움직였다고 볼 수 있습니다. 피델릭스는 반도체 관련 기업으로, 해당 테마에 따라 수급이 몰렸을 가능성이 큽니다.","미래반도체, 한울반도체","반도체 상한가, 미래반도체 주가, 한울반도체 주가",11
20260512,KOSDAQ,950130,엑세스바이오,4020,29.89,2613314,new,바이오,코로나·독감 동시 진단키트 FDA 승인,policy,2026.05.11,0,high,엑세스바이오는 코로나19와 독감을 동시에 진단할 수 있는 진단키트가 미국 FDA의 승인을 받았다는 뉴스가 D-day에 여러 매체에 대대적으로 보도된 것이 급등의 주요 원인으로 보입니다. FDA 승인은 제품의 신뢰성과 시장성을 강화하는 요소로 작용하면서 투자자들의 매수를 유도한 것으로 판단됩니다.,,"코로나 독감 동시 진단키트, FDA 승인",12
20260512,KOSDAQ,389680,유디엠텍,3565,29.87,285133,new,정책,엔비디아 기반 차세대 디지털 트윈 플랫폼 공급 계약,contract,2026.05.12,0,high,"유디엠텍은 엔비디아 기반의 차세대 디지털 트윈 플랫폼 공급 계약을 체결하면서 급등했습니다. 해당 계약은 기술 발전과 관련된 상징적인 의미를 가지며, 시장에서 긍정적으로 평가되어 주가 상승으로 이어진 것으로 보입니다. 또한 액면병합 후 첫 거래일이라는 기술적 요인도 상승을 더 강하게 만들었습니다.",엔비디아,"엔비디아 플랫폼 계약, 디지털 트윈 솔루션",11
20260512,KOSDAQ,142280,녹십자엠에스,5220,29.85,9244028,new,바이오,크루즈선 '한타바이러스' 감염 발생에 대한 진단·백신 역량 부각,rumor,2026.05.11,0,medium,녹십자엠에스가 관련된 크루즈선에서 '한타바이러스' 감염으로 인한 사망 사건은 진단 및 백신 역량을 보유한 바이오 기업으로서 주목받게 만드는 요인으로 작용했을 가능성이 높습니다. 이로 인해 해당 종목이 투자자들 사이에서 재평가되면서 주가가 급등한 것으로 보입니다.,"녹십자, 셀트리온","한타바이러스, 진단 역량, 백신 개발",25
20260512,KOSDAQ,101330,모베이스,5980,22.79,8949504,new,2차전지,BMS 양산 가속,rumor,2026.05.11,0,medium,모베이스의 가격 급등은 2차전지 관련 핵심 부품인 BMS 양산 가속화 소식에 기인한 것으로 보입니다. 전기차 배터리 관리 시스템(BMS) 사업의 가속은 시장의 긍정적 기대를 불러일으켰을 가능성이 높습니다.,,"BMS 양산, 모베이스 2차전지",10
20260512,KOSDAQ,038530,케이바이오랩스,1895,22.26,6328716,new,정책,액면병합 후 주권매매거래 정상화,disclosure,2026.05.11,0,medium,"케이바이오랩스의 주가는 주권매매거래가 정상화되면서 급등했다. 이는 액면병합 후 거래 정지가 해제되었기 때문으로 보이며, 거래 재개에 대한 시장 반응이 긍정적으로 표출된 것으로 판단된다.",,"액면병합, 주권매매거래 정상화",9
20260512,KOSDAQ,065440,이루온,4745,20.13,17931678,new,수급,투자경고 및 투자주의 지정 후 단기 변동성 확대,technical,,0,medium,이루온은 투자경고종목 및 투자주의종목으로 지정됨에 따라 단기 거래량 증가와 변동성 확대가 일어났다. 이에 따라 투자자들의 과열된 매수세가 형성되면서 주가가 급등한 것으로 보인다.,,"투자주의종목, 단기 변동성, 거래량 상위",10
20260512,KOSDAQ,189330,씨이랩,8360,16.92,3589065,new,정책,호남권 AI 데이터센터 구축 MOU 체결,contract,2026.05.11,0,high,씨이랩은 KT 등과 함께 호남권 AI 데이터센터 구축을 위한 MOU를 체결했다고 발표했습니다. 이는 국내 AI 인프라 시장을 주도하는 큰 프로젝트로 투자자들의 관심을 끌며 주가 상승을 견인한 것으로 평가됩니다.,"KT, 코나아이","AI 데이터센터 구축, 호남권 MOU, 컨소시엄 참여",12
20260512,KOSDAQ,253840,수젠텍,7050,16.53,16280532,new,바이오,한타바이러스 확산 우려 및 WHO 경고,rumor,2026.05.11,0,high,"최근 수젠텍의 주가 급등은 한타바이러스 추가 확진과 관련한 우려가 커지면서, WHO가 해당 바이러스의 잠복기가 최대 8주가 될 수 있다는 경고를 했기 때문으로 보인다. 이로 인해 감염병 진단키트를 생산하는 수젠텍에 대한 관심이 증가하며 주가에 긍정적으로 작용한 것으로 판단된다.",녹십자엠에스,"한타바이러스 확산, WHO 경고, 진단키트 수요",10
20260512,KOSDAQ,356680,엑스게이트,17670,15.49,7031275,new,AI 보안,엑스게이트의 '철벽 보안' 미래 주목,rumor,2026.05.11,1,medium,"엑스게이트가 AI와 관련된 보안 기술로 주목을 받고 있다는 기사가 5월 11일에 나왔고, 이에 따라 투자자들의 기대감으로 주가가 급등한 것으로 보입니다. '철벽 보안'이라는 키워드로 업계의 관심을 끌었습니다.","라온시큐어, MDS테크","철벽 보안, AI 보안 기술, 엑스게이트 보안 솔루션",14
20260512,KOSDAQ,060590,씨티씨바이오,4110,15.29,1671043,new,실적,1분기 영업이익 414% 증가,earnings,2026.05.12,0,high,씨티씨바이오는 1분기 실적 발표에서 전년 대비 414% 증가한 영업이익을 기록했다고 발표했습니다. 이와 같은 수익성 개선의 배경에는 사업 가지치기 및 해외 수출 효과가 있는 것으로 보입니다. 이러한 실적 개선 소식이 주가 급등의 직접적인 원인으로 작용했습니다.,,"영업이익 증가, 사업 가지치기, 해외 수출 효과",11
20260512,KOSDAQ,066430,아이로보틱스,2650,15.22,8633250,new,정책,신사업 확장 및 이사회 재편,rumor,2026.05.06,5,medium,"아이로보틱스의 주가 상승은 최근 이사회 재편과 신사업 확장 계획 발표가 영향을 미친 것으로 보입니다. 특히, 로봇 관련 산업 확장을 위한 전략적 변화가 투자자들에게 긍정적으로 작용했을 가능성이 큽니다. 이러한 움직임은 정책적 변화 혹은 기업의 전략적 방향성 변화 가능성에 대한 기대감으로 해석될 수 있습니다.",,"로봇 전환, 이사회 재편, 신사업 확장",11
20260512,KOSDAQ,144960,뉴파워프라즈마,8500,14.4,5161704,unclear,반도체,세정 및 친환경 배기 시스템 개발,unknown,2026.05.11,0,medium,뉴파워프라즈마가 반도체 공정에서 중요한 위치를 차지하고 있다는 내용의 기사가 최근 보도되었습니다. 특히 반도체 세정 및 친환경 배기 시스템 개발에 대한 강화된 기술력이 언급되면서 시장 관심을 받은 것으로 보입니다.,"주성엔지니어링, 한울반도체","세정 시스템, 친환경 배기, 반도체 공정 기술",10
20260512,KOSDAQ,221800,지구홀딩스,17450,13.75,446423,new,정책,성남시 '다이아몬드형 산업벨트' 개발,policy,2026.05.11,0,medium,지구홀딩스의 주가 급등은 성남시의 '다이아몬드형 산업벨트' 발표와 관련 있다. 이를 통해 지역 내 개발과 확장 가능성이 높아지면서 투자자들의 기대감을 불러일으켰을 가능성이 있다.,,"다이아몬드형 산업벨트, 성남시 개발 계획",12
20260512,KOSDAQ,024850,HLB이노베이션,24500,13.69,747697,new,바이오,HLB이노베이션 CAR-T 고형암 신약 사업화 기대,rumor,2026.05.12,0,medium,"HLB이노베이션은 CAR-T 신약의 사업화에 대한 기대감이 주가 상승의 주요 원인으로 보입니다. 특히 고형암 CAR-T 치료제 개발 전략 발표가 시장의 주목을 받았으며, 기술이전 기대감 또한 호재로 작용한 것으로 판단됩니다.",HLB,"고형암 CAR-T, SynKIR-110, CAR-T 기술이전",26
